key,val
"[-0.01663107  0.02469013 -0.07396098 -0.08898403  0.05010844 -0.11920308
 -0.07974914  0.07759499  0.04214862  0.04558544  0.07960459  0.028952
 -0.01632884  0.00736806]",1
"[-0.04814216 -0.05960233 -0.01246035  0.05386701  0.04777729 -0.02644734
  0.03547593  0.02119569 -0.06537072  0.02959307 -0.04074671  0.01531735
  0.0139052  -0.00564546]",3
"[-0.04578096  0.04058739  0.04082299  0.03214276 -0.02748933 -0.00979672
 -0.06219731  0.03308677  0.02226384  0.00194545 -0.02182607 -0.0129943
 -0.00741122  0.01557922]",4
"[-0.05118241  0.02582366 -0.00420313  0.02930786 -0.01895289  0.0037564
 -0.05473379  0.01795124 -0.01911708 -0.05710384  0.02427461  0.0001736
 -0.02081516  0.01273833]",2
"[-0.04309948  0.05562799  0.0433367   0.01683587 -0.01224742 -0.0256019
 -0.04453784 -0.02664543  0.06574447  0.03950501 -0.05124309 -0.02101459
  0.01049122  0.00757331]",6
"[-0.050108    0.01791522  0.05296947 -0.04143038  0.03897575  0.10896388
 -0.09977265  0.04715345  0.02595493 -0.03859777 -0.01009616 -0.01912907
 -0.02277101  0.01674739]",1
"[-0.05324903  0.04442725 -0.01122535  0.02657072  0.01575026 -0.01273757
 -0.06579512 -0.04111625 -0.06097093 -0.0700818  -0.02877252  0.01503939
 -0.0146292   0.00656705]",1
"[-0.03952516  0.0318254   0.01455834  0.03215494  0.01827476  0.00473013
  0.01708453 -0.00694931  0.08088091  0.04707821  0.01242325 -0.05289859
  0.03949345  0.00031399]",6
"[-0.05449361  0.0278709  -0.03212901 -0.00777682 -0.03702192  0.00205216
 -0.02347317 -0.04051468  0.00417885 -0.07280221  0.0234865   0.00394552
 -0.0328949   0.00583605]",2
"[-0.01537502  0.02175368 -0.0856402  -0.08603327  0.05430355 -0.09878608
 -0.05361628  0.05990652 -0.0009814  -0.00216716  0.02377852 -0.01934555
  0.01563382  0.00208392]",1
"[-0.05109237  0.03952685 -0.01116652  0.0003267  -0.04473857  0.0119257
 -0.03102537  0.00436922  0.07005477 -0.00058142  0.01817497  0.01319449
 -0.05004649  0.01266988]",1
"[-0.04717869  0.00653992  0.00653446  0.04838912  0.01471882  0.0060476
 -0.0061684   0.07156988 -0.01040886 -0.00737644  0.09895967  0.00190164
 -0.00263187  0.00959571]",4
"[-0.04998304  0.02628527 -0.00458718 -0.02707297 -0.07310475 -0.00254094
  0.00973325 -0.04392866  0.04436971 -0.05328037 -0.01171194 -0.03833745
 -0.00893462  0.00366065]",1
"[-0.01394499  0.02327121 -0.09593467 -0.09413685  0.04933859 -0.08116174
 -0.02231051  0.05746087  0.03198751  0.0150277   0.01395977 -0.03481515
  0.01703376 -0.00041189]",1
"[-0.05293845 -0.08027305 -0.01783966 -0.07959811  0.07458667  0.08668178
  0.06727181 -0.04017557  0.01738159  0.01356005 -0.05595404 -0.00477676
 -0.00624689 -0.01549781]",1
"[-0.05234729 -0.0711777  -0.09997641  0.02315357 -0.00847857  0.03692885
  0.05213063 -0.02350389  0.01822676 -0.01991206 -0.04412809 -0.01586813
 -0.02143005 -0.00600108]",3
"[-0.04590599  0.02706152  0.01334383  0.03869875 -0.03169267  0.02149958
 -0.04344033  0.04529582  0.01167332 -0.03595234 -0.00751526 -0.04142173
  0.00037569  0.01482973]",4
"[-0.0500873  -0.07428226 -0.04063678  0.02933242 -0.04471527 -0.01479179
 -0.0272208  -0.00543298  0.03975377 -0.00204303 -0.02721002 -0.00407456
 -0.01910958  0.00446569]",3
