key,val
"[-0.01027683  0.03523196  0.00073446  0.08269742 -0.10635036  0.00891013
 -0.06352854 -0.02128348  0.00894104 -0.05648285 -0.04492885  0.11584925
 -0.01596029 -0.02201438]",1
"[-0.00796569  0.02851134  0.00278768  0.06976585 -0.09749551  0.04814264
 -0.05994691  0.00789577 -0.00942456 -0.04849955 -0.05351351  0.1435749
 -0.01901025 -0.06622667]",1
"[-0.04627425 -0.03199344 -0.02359675 -0.01904045 -0.00422146  0.06341712
 -0.00080979 -0.04584612  0.06732242  0.07513183 -0.03980198  0.04205367
 -0.00891513 -0.00369228]",4
"[-0.04591996  0.01962022  0.02803414 -0.05892409 -0.07710207 -0.05193925
  0.01834923  0.01054558  0.02733271  0.01401304  0.0601043   0.03527294
 -0.00073941 -0.00266444]",5
"[-0.01194896  0.03262991  0.00035445  0.10080507 -0.14142677 -0.00212098
 -0.03881348  0.02790528 -0.00335956 -0.03579617 -0.02540165  0.09029891
 -0.00876061 -0.08508162]",1
"[-0.05170263 -0.05016886  0.05970057  0.05341501  0.00208324  0.02331706
  0.02069764  0.00684182  0.07105137  0.07481373 -0.0706383   0.00171575
  0.00089595 -0.00727358]",2
"[-0.04905188  0.04409348  0.02728527 -0.07203769 -0.03171353  0.00662529
 -0.00783806  0.01248041 -0.04376743  0.02605473 -0.01256789 -0.01381535
  0.00474903  0.00059828]",1
"[-0.04629811  0.0598653   0.00039803 -0.02367692  0.00483041  0.00113917
 -0.0327155   0.03586933  0.00222974  0.01847852  0.05224695 -0.03898428
  0.00078671  0.00037508]",7
"[-0.04927892 -0.05453316  0.0511766   0.04281029  0.00558492 -0.0604595
 -0.00238625  0.0142341   0.03501177 -0.01144889 -0.02494741  0.00926007
 -0.00060256 -0.00089938]",1
"[-0.04608974 -0.01676416 -0.03797448  0.02272851 -0.02795112 -0.05506909
  0.06869995 -0.04618349  0.00880594 -0.07259372  0.00912866 -0.00038926
 -0.00860621 -0.00155247]",1
"[-0.04455586 -0.01319747 -0.00913223 -0.04837789 -0.00054362  0.01495472
  0.00174332 -0.07188743  0.01074091 -0.05115703  0.02366464  0.01687728
 -0.00852631  0.00224032]",7
"[-0.0446772  -0.00376233 -0.06457115  0.01247851  0.06587196 -0.02509618
 -0.07960883 -0.02356086  0.03046551  0.00129351 -0.01473585  0.00090811
 -0.01064242  0.00423571]",10
"[-0.04756405 -0.07678402  0.06363029 -0.03259741  0.03254681  0.00723141
 -0.08002204  0.04751765 -0.03167158 -0.00009548 -0.0214614   0.02094925
  0.00425085  0.00850411]",4
"[-0.03502292 -0.05922355  0.03536585  0.11922457  0.01963365 -0.02598143
 -0.01257962  0.00018936 -0.09690207  0.05261463  0.11288875  0.02318197
  0.0020747  -0.00065424]",4
"[-0.00875357  0.03388237  0.00632843  0.06560563 -0.08585916  0.07201757
 -0.06371851 -0.01979745 -0.00109362 -0.04287257 -0.06685274  0.13440368
 -0.01934422 -0.0202008 ]",1
"[-0.04618182  0.06036824  0.02321145 -0.08760264  0.02836194  0.04453451
 -0.06297226  0.00299271 -0.03178909  0.03822105 -0.03085858  0.01164531
 -0.00289319  0.00449985]",1
"[-0.04913466 -0.03347972 -0.02835852 -0.00968033 -0.02340837  0.05859815
  0.01749518 -0.0120676  -0.0105143   0.01569745  0.01404912 -0.05259411
  0.0050869  -0.00153167]",17
"[-0.04258944  0.05747517 -0.01513926  0.02082841  0.02444641  0.0498735
  0.02808252  0.01661221  0.04832836 -0.00322131  0.06301315 -0.01837606
 -0.01127809 -0.00224178]",1
