key,val
"[-0.0170019   0.02778612  0.02865692 -0.02146221  0.13413274  0.02537044
  0.11895403 -0.04768191 -0.05042101 -0.01936707 -0.03152571 -0.04609122
  0.00062788 -0.02285074]",2
"[-0.00536206  0.02045537  0.00938648 -0.01461486  0.09730335  0.03116854
  0.08435918 -0.04810815 -0.01380021  0.10029779  0.07523278  0.19823707
 -0.00780107  0.06402227]",1
"[-0.05286425 -0.0328258   0.00180945 -0.00741725 -0.03086202 -0.02943937
  0.01130704 -0.10838113  0.06604976 -0.03319909  0.05877635 -0.03387905
  0.01451212 -0.01051458]",2
"[-0.04489156  0.03232638 -0.0525413  -0.00439826 -0.03152022 -0.07505669
  0.0769457   0.07135907 -0.10970174  0.04176959 -0.04664864 -0.0163539
 -0.00673219  0.01649477]",2
"[-0.01357575  0.03414494  0.02993421 -0.00510041  0.1301304   0.03228292
  0.03805542 -0.10116284  0.03425606  0.08665962  0.05962497  0.09935179
  0.00502602  0.03216444]",1
"[-0.05422056 -0.03266361  0.00274437 -0.0066686   0.01915123 -0.05344289
 -0.04460528 -0.09608336  0.03878887 -0.03717181  0.07071844 -0.04633401
  0.02078394 -0.01115465]",1
"[-0.0604515   0.00640189 -0.04513792  0.06642696  0.03351575  0.12872863
 -0.03336555  0.07020968 -0.00001534  0.05407173  0.0695877  -0.09496744
 -0.00200027 -0.01968015]",2
"[-0.05439967 -0.04708376 -0.00337416 -0.01754899 -0.01245958 -0.06737209
 -0.00304908 -0.06909133  0.01699683  0.06271224  0.01300337 -0.07043738
  0.00739315 -0.00374308]",1
"[-0.01721956  0.023869    0.02671535 -0.02595585  0.1487493   0.01501874
  0.12274352 -0.02645879 -0.08361034 -0.0446421  -0.04593808 -0.06997305
  0.00047369 -0.03160419]",1
"[-0.05706724  0.00384098 -0.05061394  0.06907665 -0.01397616  0.1375541
  0.01705789  0.05752085 -0.01633109  0.05730087  0.05298903 -0.07711756
 -0.00824463 -0.01440399]",1
"[-0.04455355  0.08221392  0.0515214   0.00341199  0.00156113  0.01482192
 -0.05854709 -0.01009338  0.01991941  0.03258938 -0.00199347 -0.00832509
  0.00916516  0.00299242]",7
"[-0.04883655 -0.011555   -0.02713164 -0.01170457  0.00018557 -0.00443299
 -0.02122533 -0.07534137  0.04778692 -0.03792023 -0.07652884  0.02752374
  0.00961604 -0.00118377]",2
"[-0.04190333  0.08020848  0.0472331   0.00548693 -0.03563019  0.02173339
 -0.01906    -0.02003001  0.00714283  0.03511818 -0.01499203  0.0056533
  0.00427514  0.0071242 ]",11
"[-0.024192    0.03738851  0.04210026 -0.02516349  0.16514992  0.03776951
  0.09654506 -0.05119345  0.00744259 -0.03536606 -0.04042751 -0.11757016
  0.00704169 -0.04917727]",1
"[-0.0499248  -0.07354547 -0.02353502  0.07228733 -0.02225407  0.00281411
  0.06405138  0.06700656 -0.03169197  0.08696544 -0.02478694  0.02626554
 -0.0161004   0.02131192]",1
"[-0.00917852  0.01929021  0.01480241 -0.01794054  0.08886849  0.02531881
  0.14712217 -0.04897202 -0.07719079  0.01540348 -0.0126742   0.05469133
 -0.00774492  0.01224363]",1
"[-0.04422007 -0.00171805 -0.02789954  0.01873371 -0.00625259 -0.02860235
 -0.04852052 -0.16136406 -0.04281732 -0.09756143 -0.08613361  0.02290118
  0.02097007 -0.0037272 ]",1
"[-0.05479333  0.02249692 -0.05524352 -0.03914951 -0.02426384  0.08296374
  0.00153696  0.00252749  0.00372767  0.03183792  0.06915655 -0.08480705
  0.00022908 -0.01663586]",2
