key,val
2342437112.0167772162.015305.080.0,s40-eth1
2254740007.0167772162.015306.080.0,s37-eth1
3991421783.0167772162.015307.080.0,s38-eth1
3952475455.0167772162.015308.080.0,s39-eth1
4286994164.0167772162.015309.080.0,s40-eth1
3868949321.0167772162.015310.080.0,s37-eth1
3169434891.0167772162.015311.080.0,s38-eth1
2488516429.0167772162.015312.080.0,s39-eth1
658399613.0167772162.015313.080.0,s40-eth1
1762204927.0167772162.015314.080.0,s37-eth1
1883115056.0167772162.015315.080.0,s38-eth1
3918706914.0167772162.015316.080.0,s39-eth1
3421178594.0167772162.015317.080.0,s40-eth1
3407254129.0167772162.015318.080.0,s37-eth1
3703924936.0167772162.015319.080.0,s38-eth1
2857215996.0167772162.015320.080.0,s39-eth1
367946088.0167772162.015321.080.0,s40-eth1
1773093592.0167772162.015322.080.0,s37-eth1
2782985491.0167772162.015323.080.0,s38-eth1
4171359457.0167772162.015324.080.0,s39-eth1
2651444039.0167772162.015325.080.0,s40-eth1
2664673427.0167772162.015326.080.0,s37-eth1
1114660366.0167772162.015327.080.0,s38-eth1
2454691197.0167772162.015328.080.0,s39-eth1
460007273.0167772162.015329.080.0,s40-eth1
2249594289.0167772162.015330.080.0,s37-eth1
1738926942.0167772162.015331.080.0,s38-eth1
1677510907.0167772162.015332.080.0,s39-eth1
3343743991.0167772162.015333.080.0,s40-eth1
1774773914.0167772162.015334.080.0,s37-eth1
3781796115.0167772162.015335.080.0,s38-eth1
777625057.0167772162.015336.080.0,s39-eth1
2861723802.0167772162.015337.080.0,s40-eth1
3540618156.0167772162.015338.080.0,s37-eth1
795212607.0167772162.015339.080.0,s38-eth1
3133733186.0167772162.015340.080.0,s39-eth1
357977490.0167772162.015341.080.0,s40-eth1
1578533596.0167772162.015342.080.0,s37-eth1
